location_key,date,country_code,country_name,new_confirmed,new_deceased,vaccine_doses_administered_for_day,population,cumulative_vaccine_doses_administered,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
AR,2020-01-11,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.534722,64.171583,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-12,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.430556,73.11446,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-13,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.930556,69.478533,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-14,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,27.548611,73.122222,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-15,AR,Argentina,2.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.881944,55.082372,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-16,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.722222,48.527922,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-17,AR,Argentina,2.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.013889,49.736265,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-18,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.881944,53.311924,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-19,AR,Argentina,10.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,27.777778,60.109516,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-20,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,28.881944,69.842784,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-21,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.666667,74.374793,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-22,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.486111,66.150867,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-23,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.923611,60.974584,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-24,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,27.631944,55.536983,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-25,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,27.9375,44.610584,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-26,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.736111,52.568599,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-27,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.270833,53.050165,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-28,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.868056,51.88456,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-29,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.979167,71.903144,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-30,AR,Argentina,3.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.97619,58.430517,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-01-31,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.740741,48.651348,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-01,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.506944,50.923043,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-02,AR,Argentina,2.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,27.215278,53.514699,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-03,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,28.979167,49.934527,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-04,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,28.1875,56.428433,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-05,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.993056,82.701688,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-06,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.0,83.125773,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-07,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.993056,86.425732,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-08,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.111111,82.354415,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-09,AR,Argentina,0.0,1.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.118056,79.035014,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-10,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.597222,71.877219,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-11,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.75,66.593662,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-12,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.395833,60.494373,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-13,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.75,66.264096,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-14,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.847222,69.03382,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-15,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.027778,66.152576,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-16,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.159722,75.248612,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-17,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.263889,81.395309,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-18,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.166667,52.88085,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-19,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.75,57.43374,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-20,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.25,56.562183,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-21,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.833333,56.879077,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-22,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.840278,60.197947,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-23,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.430556,58.7918,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-24,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.298611,58.15664,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-25,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.729167,52.254982,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-26,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.451389,49.776919,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-27,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.590278,53.496986,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-28,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.076389,53.621218,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-29,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.152778,52.375041,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-01,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.027778,48.402533,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-02,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.444444,47.735505,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-03,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.236111,51.935532,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
